FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA18994	NA18994	0.256331	0.3219195	-0.00430372	-0.01274387	-0.02384248	-0.003051634	-0.01646937	0.001234682	0.01449206	-0.06066336
NA18998	NA18998	0.2548007	0.3188613	-0.002244153	-0.0113215	-0.00937613	-0.01767322	-0.02902776	-0.004775929	-0.00958882	-0.05570351
NA19000	NA19000	0.2502224	0.3137258	0.003398327	-0.006650925	-0.0170704	-0.01953787	-0.02359084	-0.005979729	0.003807792	-0.05182279
NA18943	NA18943	0.255788	0.3150363	0.005419078	-0.005391227	-0.009602363	-0.008451651	-0.02100197	0.001928941	-0.002715009	-0.01779125
NA18947	NA18947	0.2483171	0.3116316	0.004776413	-0.01448882	-0.01868187	0.001610828	-0.03012145	-0.004922918	-0.002710949	-0.05374192
NA18944	NA18944	0.2553145	0.3140864	0.0097946	-0.01724828	-0.01317532	-0.01225406	-0.03422244	-0.0115819	0.0090287	-0.05708668
NA18948	NA18948	0.2526233	0.3105922	-0.002512434	-0.004229965	-0.01397038	-0.006628811	-0.01519921	0.003050446	0.0002856791	-0.05313586
NA18951	NA18951	0.2565112	0.3177766	0.0007804407	-0.008993817	-0.01304006	-0.006499625	-0.01662929	0.005839156	0.0003480906	-0.03642441
NA18952	NA18952	0.2632679	0.3126997	0.002807746	-0.02292751	-0.02341259	-0.02110873	-0.01862822	-0.009258678	0.005814955	-0.05943601
NA18956	NA18956	0.2586245	0.3101265	-0.0007293491	-0.01290132	-0.02898785	-0.01979177	-0.01230819	-0.004708299	0.005939172	-0.05466144
NA18968	NA18968	0.2559501	0.3200962	0.002166784	-0.01580262	-0.02626835	-0.0143705	-0.01870282	-0.001753383	0.0146586	-0.0619731
NA18959	NA18959	0.2656047	0.3112772	0.001070934	-0.01460198	-0.02228766	-0.006842269	-0.02406514	-0.01011075	-0.008291037	-0.03956194
NA18969	NA18969	0.2549668	0.3135825	-0.007158714	-0.01660351	-0.01577027	-0.006860696	-0.03400875	-0.00526941	0.006636396	-0.05454995
NA18960	NA18960	0.253357	0.3168662	-0.004757785	-0.008134154	-0.02491543	0.002328975	-0.02166164	0.003161978	0.001216045	-0.03591072
NA18965	NA18965	0.2609056	0.3186334	-0.003410403	-0.02594273	-0.02470169	-0.01563777	-0.01160551	0.0008384603	0.01961992	-0.05045963
NA18973	NA18973	0.2750863	0.3078305	-0.001144365	-0.01341265	-0.01439328	-0.01770538	-0.01609228	0.01318682	0.009168617	-0.05330589
NA18966	NA18966	0.2605964	0.3005689	-0.009061241	-0.008933082	-0.01764352	-0.02830309	-0.01679467	-0.00844628	-0.01289882	-0.05682016
NA18975	NA18975	0.2610253	0.3104582	0.007116362	-0.01912828	-0.02253755	-0.02352914	-0.02739052	0.002309265	-0.01009004	-0.05721494
NA18978	NA18978	0.2516588	0.3110088	0.001449627	-0.002717617	-0.02546894	-0.008823408	-0.02049696	-0.02173287	0.0002207991	-0.06185601
NA18980	NA18980	0.2566424	0.308639	6.564388e-05	-0.01575244	-0.02482717	-0.0115121	-0.02014475	-0.008707297	0.00829769	-0.05157576
NA18974	NA18974	0.2592291	0.3119611	0.004709663	-0.008004279	-0.02451396	-0.007267501	-0.03049662	-0.005244627	0.006900853	-0.054338
NA18987	NA18987	0.2615437	0.2965209	0.001849149	-0.01609633	-0.01588175	-0.01631848	-0.01521167	-0.01888787	0.002024366	-0.05699473
NA18990	NA18990	0.2474597	0.3141343	-0.006512354	-0.02022809	-0.0152273	-0.009326388	-0.002707863	0.0005480425	-0.01772429	-0.04917623
NA18991	NA18991	0.2711162	0.31599	0.003368953	-0.02012641	-0.03114477	-0.009924667	-0.01531516	-0.01410229	-0.008401791	-0.04714948
NA18995	NA18995	0.2654729	0.31405	0.0005092614	-0.01473096	-0.02715198	-0.01002044	-0.0336865	-0.008967427	0.003970085	-0.04633623
NA18997	NA18997	0.2650657	0.3145448	-0.003241197	-0.01849998	-0.01671903	-0.00706811	-0.01860838	-0.008726571	-0.004562925	-0.06308852
NA19005	NA19005	0.257427	0.3254835	0.004537805	-0.01923111	-0.03645895	-0.01717146	-0.02358798	-0.001568281	-0.01206494	-0.04791091
NA18999	NA18999	0.256317	0.3050873	-0.00149138	-0.0113817	-0.02917159	-0.007518802	-0.02947361	0.004318245	-0.0001503309	-0.0618765
NA19007	NA19007	0.2594212	0.3057917	0.01097666	-0.02014445	-0.02305942	-0.01743822	-0.01918825	-0.009483632	0.00920114	-0.05842106
NA19028	NA19028	-0.317191	0.03381578	-0.01512145	0.001647468	0.003565261	-0.03366805	0.001874993	0.02264877	-0.04668713	0.06480362
NA19031	NA19031	-0.3301486	0.03942623	-0.01624128	0.0005658801	-0.005636391	-0.02264514	-0.008008419	0.04598982	-0.03588545	0.06897551
NA19035	NA19035	-0.3285115	0.04409111	0.01448641	0.003521155	0.006570564	-0.03052894	-0.004464522	0.02669069	-0.02202332	0.05719536
NA19027	NA19027	-0.3178973	0.03584724	-0.0215933	0.00173791	0.007688091	-0.03035098	-0.01456311	0.03831594	-0.03931067	0.08842965
NA19041	NA19041	-0.3281942	0.04168012	0.002491209	-0.005495841	0.009775503	-0.0156946	-0.002426429	0.03940905	-0.02856639	0.0618622
NA19046	NA19046	-0.3105225	0.04817274	-0.004115247	-0.003991284	-0.002685293	-0.02473406	-0.009430306	0.02843098	-0.04138679	0.08754305
NA19308	NA19308	-0.324363	0.03707568	0.004200781	0.009134154	0.007755064	-0.01504479	0.01234934	0.03100856	-0.03382729	0.06707856
NA19311	NA19311	-0.3145167	0.0382064	-0.01676401	-0.004872011	0.001803336	-0.04093034	-0.019152	0.03371734	-0.04995516	0.09075903
NA19317	NA19317	-0.335193	0.05352063	0.01361092	0.01052087	-0.009965061	-0.02766678	-0.02364331	0.03035282	-0.03128179	0.07882994
NA19376	NA19376	-0.3264286	0.05024776	-0.007371886	0.005402457	-0.008377681	-0.04091828	-0.009961995	0.0385676	-0.0674028	0.1157647
NA19380	NA19380	-0.3133003	0.04292162	-0.01239878	-0.004748683	0.004043405	-0.02972221	-0.02342992	0.04609342	-0.04624814	0.09888734
NA19383	NA19383	-0.3173449	0.04569758	-0.01685469	0.001313525	-0.000903527	-0.009940482	-0.008070111	0.02455849	-0.03050878	0.05312718
NA19393	NA19393	-0.319703	0.04416512	3.421305e-05	-0.005985855	0.0003219115	-0.02656306	0.004230711	0.03134223	-0.04365489	0.06635818
NA19397	NA19397	-0.3345614	0.04766544	0.006805938	0.002344672	0.003880319	-0.04729657	-0.01538259	0.06127386	-0.06443627	0.1255573
NA19430	NA19430	-0.3227732	0.04468348	0.0030669	0.005634053	0.003014881	-0.01463972	-0.01966317	0.03022087	-0.03397961	0.07998693
NA19466	NA19466	-0.3219476	0.04268507	-0.006911608	0.001965115	0.0006144869	-0.02101618	-0.0334371	0.0275278	-0.03988968	0.08788848
NA19038	NA19038	-0.3352016	0.0424808	-0.003238837	-0.008425755	0.004226776	-0.0315451	-0.0003001803	0.02822226	-0.03867299	0.08497154
NA19314	NA19314	-0.3183767	0.04119038	-0.01377435	0.004835179	0.004349062	-0.03903716	0.01219552	0.04209162	-0.03311305	0.07002163
NA19315	NA19315	-0.3169152	0.03058089	-0.0135736	0.008701775	-0.0001775666	-0.02664765	0.0146468	0.02686395	-0.02704587	0.06469312
NA19324	NA19324	-0.3244986	0.04804247	0.006859606	0.0007977317	0.003674011	-0.01994202	-0.008563186	0.03743195	-0.04044207	0.05264365
NA19328	NA19328	-0.322391	0.0343686	0.01197424	-0.01385442	-0.009652874	-0.03271763	-0.009604719	0.05310928	-0.02900609	0.07670579
NA19377	NA19377	-0.3249884	0.04750472	-0.002005965	0.007391292	-0.007068651	-0.03250282	-0.02251521	0.02568304	-0.04860663	0.06558688
NA19381	NA19381	-0.3137568	0.04256406	-0.02841587	-0.01109473	0.006002029	-0.0300936	-0.02991855	0.04664463	-0.01908986	0.1052594
NA19398	NA19398	-0.3190551	0.04086822	-0.013478	-0.004600457	0.008919399	-0.03353735	-0.01309836	0.02861149	-0.03414791	0.06877489
NA19403	NA19403	-0.3149748	0.04007842	-0.0009235061	0.002389542	4.946771e-05	-0.02953318	-0.01121176	0.0233241	-0.04513383	0.05663929
NA19437	NA19437	-0.3131737	0.0327758	-0.009190047	0.006695227	0.006698449	-0.005622548	-0.01376847	0.03275252	-0.02451312	0.0696931
NA19439	NA19439	-0.330343	0.05013889	-0.0001197089	0.003886877	0.0004074534	-0.02580632	-0.01559201	0.04619817	-0.03140239	0.06969362
NA19440	NA19440	-0.3256766	0.03722902	0.004038437	0.003980025	-0.008435541	-0.03558821	-0.01095625	0.02232383	-0.01199064	0.05683663
NA19463	NA19463	-0.3207906	0.03388074	-0.01546724	-0.006254733	0.01068353	-0.01995602	-0.006961184	0.02691571	-0.01652441	0.06622051
NA19467	NA19467	-0.3153286	0.04192093	-0.001472689	-0.01217374	0.009659787	-0.02709492	-0.01677215	0.03333739	-0.03811688	0.0661869
NA19470	NA19470	-0.3274135	0.04953838	0.001734502	0.002871041	-0.006713994	-0.06898834	-0.007483573	0.06188624	-0.08540663	0.1423297
NA19471	NA19471	-0.3162156	0.03690666	-0.01813796	-0.0008019211	0.005797684	-0.02905086	-0.007422142	0.02974512	-0.02431629	0.06593039
NA19473	NA19473	-0.3220208	0.04829617	0.001413912	-0.000895623	-0.003051473	-0.04977329	-0.00831455	0.02370681	-0.004657254	0.05855538
NA19307	NA19307	-0.3228737	0.04939677	-0.008047975	0.007253303	-0.000454909	-0.02870482	-0.01022909	0.03074191	-0.0265987	0.06669588
NA19318	NA19318	-0.3307972	0.05265685	0.009687758	0.009141483	-0.01187082	-0.04454368	-0.01378109	0.02392283	-0.04138945	0.1022179
NA19319	NA19319	-0.3344991	0.04646489	-0.001755943	0.007650747	-0.001277437	-0.03190786	-0.003525047	0.03096325	-0.02295588	0.05349651
NA19334	NA19334	-0.3288762	0.03899384	0.000812584	-0.005632925	0.004171682	-0.02225346	-0.006674768	0.03844929	-0.04630638	0.06944616
NA19350	NA19350	-0.3220313	0.03806076	-0.007446457	-0.001574636	0.003710212	-0.03295337	-0.004564525	0.03341759	-0.0600539	0.1010796
NA19352	NA19352	-0.3408587	0.04308243	0.008050438	-0.003575145	-0.00364055	-0.04438827	-0.01247533	0.0567385	-0.05573038	0.1343568
NA19359	NA19359	-0.3265108	0.04491814	0.006673008	0.01606927	0.006167298	-0.02858213	-0.02163299	0.03523337	-0.04822043	0.07888682
NA19375	NA19375	-0.320808	0.03651523	-0.003984773	0.006991601	-0.001272114	-0.02320002	-0.02195982	0.04328375	-0.05173429	0.08569773
NA19428	NA19428	-0.3244376	0.04919807	0.006063396	0.00200675	0.004646273	-0.03916903	-0.004981219	0.03567025	-0.02763011	0.07069663
NA19429	NA19429	-0.3257134	0.05167834	-0.007845929	0.006940988	0.003498774	-0.01344838	-0.01393461	0.02889565	-0.0373638	0.05774776
NA19443	NA19443	-0.3253488	0.04290754	-0.001454204	0.01444518	0.00276255	-0.05802539	0.002779085	0.05779618	-0.07450065	0.1236624
NA19455	NA19455	-0.3154663	0.03862289	-0.0084873	0.003996758	-0.004288646	-0.03150376	-0.01706104	0.03513238	-0.02873115	0.06542826
NA19313	NA19313	-0.3254911	0.04778369	-0.009051189	0.01203477	0.01045711	-0.01841843	-0.003019695	0.04146812	-0.05591866	0.06476833
NA19316	NA19316	-0.3192054	0.04012104	-0.01262969	-0.001088062	0.0004787144	-0.02839124	-0.007161386	0.03216172	-0.01044099	0.07183549
NA19321	NA19321	-0.3222976	0.03918027	-0.001040335	-0.003928673	0.002662141	-0.02825518	0.0133465	0.05230361	-0.03731746	0.06244481
NA19332	NA19332	-0.326852	0.04030629	-0.006965712	-0.007391886	0.01027381	-0.02876926	-0.008279675	0.02072138	-0.02984363	0.04394488
NA19379	NA19379	-0.3278849	0.03103494	0.00611812	-0.002129907	-0.01459587	-0.03251177	-0.01065216	0.03589949	-0.05226849	0.07806359
NA19391	NA19391	-0.334428	0.04715127	0.009530037	0.01142776	-0.004046677	-0.04051013	-0.00589233	0.03882582	-0.02972884	0.06492191
NA19396	NA19396	-0.3407661	0.04266849	-0.00120874	0.005487053	0.01191385	-0.05289187	-0.005830004	0.05936266	-0.06752001	0.1231003
NA19434	NA19434	-0.3236564	0.04151321	0.002380092	0.005488139	0.005933755	-0.0283022	-0.003358936	0.02547462	-0.0531982	0.09221207
NA19435	NA19435	-0.3235967	0.04339121	-0.005383231	-0.005885037	0.007341065	-0.02085077	-0.01508224	0.02700713	-0.02656308	0.05124156
NA19436	NA19436	-0.3314116	0.05144769	0.0194138	0.00347533	0.00355127	-0.01686652	-0.008810772	0.02791115	-0.02826511	0.06202945
NA19438	NA19438	-0.3283578	0.04581722	0.01618374	0.009483733	0.003105489	-0.0318824	-0.005681219	0.02649934	-0.03696905	0.05386388
NA19445	NA19445	-0.3214803	0.04444207	-0.002694024	0.009207121	-0.01013334	-0.03567277	-0.01325572	0.03280613	-0.0253681	0.05739411
NA19446	NA19446	-0.3187798	0.04239923	0.01969794	0.005054256	-0.008921769	-0.01690086	-0.009917247	0.02581888	-0.04489396	0.07394588
NA19462	NA19462	-0.3300815	0.04387834	0.01778941	0.009078608	-0.00873231	-0.01525425	-0.01232196	0.03262471	-0.03015262	0.07850385
NA19468	NA19468	-0.3187294	0.04436338	-0.007902466	0.005126525	0.004355997	-0.02630187	-0.003925821	0.01969181	-0.03863012	0.05858418
NA19469	NA19469	-0.3341641	0.03972957	-0.01339523	0.007885347	-0.004986768	-0.0597205	-0.01948702	0.04851579	-0.06823098	0.1267461
NA19472	NA19472	-0.3219334	0.04741273	-0.001227977	0.00376444	0.01313456	-0.007411021	0.003914041	0.02752334	-0.01931333	0.06790559
NA19346	NA19346	-0.3268526	0.0438863	-0.001301224	-0.002422335	-0.01119691	-0.02634782	-0.01407663	0.007051452	-0.02415398	0.04924445
NA19347	NA19347	-0.3309319	0.04109866	0.007966104	-0.002192117	-0.007024585	-0.02021363	0.004750648	0.05663647	-0.05582415	0.1286746
NA19371	NA19371	-0.3156653	0.04421443	-0.004093686	-0.00272846	0.0126502	-0.03649862	-0.00442209	0.03034781	-0.02076088	0.06644135
NA19374	NA19374	-0.3202263	0.04465646	-0.007608052	0.00630795	-0.00684089	-0.03879942	0.004836743	0.04456463	-0.02155593	0.09198295
NA19382	NA19382	-0.321089	0.04953102	-0.0130416	-0.0009426517	0.0004842104	-0.0397776	-0.03223285	0.04956906	-0.03411759	0.1120726
NA19384	NA19384	-0.3407531	0.05167437	0.03259476	0.008133907	-0.0006124298	-0.02498975	-0.02560528	0.04067757	-0.03429873	0.08263062
NA19385	NA19385	-0.3182436	0.04617099	-0.009426674	0.005399211	0.005075293	-0.02998842	-0.00207755	0.03156334	-0.04813684	0.05154545
NA19444	NA19444	-0.3256903	0.04703246	-0.005096072	-0.01098332	0.006872407	-0.03435161	-0.01339553	0.0302246	-0.04677305	0.09802761
NA19448	NA19448	-0.3203483	0.04490027	-0.02865959	-0.004267125	-0.004096325	-0.02689348	-0.003875447	0.0335165	-0.0390529	0.06847144
NA19452	NA19452	-0.3189454	0.04114291	-0.008683809	-0.001351995	0.003741477	-0.008945813	-0.0246958	0.03139039	-0.03690452	0.05255453
NA19327	NA19327	-0.3029739	0.03202438	-0.01312489	-0.008121213	0.004962895	-0.01976387	-0.01926001	0.01359377	-0.03176222	0.06363634
NA19390	NA19390	-0.3300358	0.04142666	-0.009864518	-0.003975824	-0.002831386	-0.0209342	-0.003403574	0.02941292	-0.04183229	0.07434773
NA19399	NA19399	-0.3309223	0.05081542	0.0146242	-0.001504103	0.001024995	-0.02397416	-0.00117874	0.03398023	-0.04083232	0.06916356
NA19404	NA19404	-0.3315881	0.0464718	-0.002519127	-0.0008928146	0.01148105	-0.02623066	0.00642606	0.0251279	-0.0334396	0.05040075
NA19431	NA19431	-0.3258645	0.04611026	0.01381804	0.009170844	0.005711546	-0.02809696	-0.01445191	0.03089398	-0.03123527	0.08325486
NA19449	NA19449	-0.3242847	0.04618615	-0.002231273	0.005204491	0.00416559	-0.02131878	-0.003616792	0.03119012	-0.04557765	0.06943698
NA19456	NA19456	-0.3226233	0.04660003	9.275808e-06	0.01448649	0.008782191	-0.02623583	-0.01470228	0.01965924	-0.01602538	0.06626741
NA19474	NA19474	-0.3237663	0.03853426	-0.01693662	0.003216033	0.008557067	-0.02383358	-0.01143209	0.04212346	-0.04000012	0.06555914
NA19373	NA19373	-0.3325395	0.04523259	-0.005650018	0.008638732	0.002747656	-0.03866834	-0.004449401	0.05385246	-0.03295839	0.088338
NA19036	NA19036	-0.328459	0.0425757	0.003577792	0.003185694	-0.008261138	-0.006784036	0.002459344	0.01986758	-0.02507183	0.06220403
NA19309	NA19309	-0.3230763	0.04179854	-0.0005326997	0.002857022	-0.003453516	-0.04444988	-0.003831541	0.03064149	-0.03110389	0.05963688
NA19394	NA19394	-0.319629	0.04477588	0.009909943	-0.000560692	-0.005340931	-0.02558751	-0.009475549	0.03961227	-0.0260182	0.07347004
NA19451	NA19451	-0.3308099	0.04956409	0.001357639	0.001205946	0.002365634	-0.01187646	-0.008173422	0.02090439	-0.03407475	0.06167496
NA19044	NA19044	-0.3276784	0.0388686	-0.002860055	-0.007987958	-0.0006078154	-0.02730423	-0.00702781	0.03230167	-0.04308501	0.07520922
NA19360	NA19360	-0.3278622	0.04828718	-0.005997102	0.004288858	-0.008538154	-0.02640887	-0.004072141	0.03791565	-0.03135155	0.07816596
NA19310	NA19310	-0.3266645	0.04946237	0.004373448	0.005631537	-0.004188249	-0.02038258	-0.02559159	0.03207474	-0.03264161	0.06784031
NA19457	NA19457	-0.3307988	0.05241564	-0.0007462792	0.01236662	0.006656425	-0.02548007	-0.02433343	0.02377305	-0.0354063	0.06383064
NA19372	NA19372	-0.3283534	0.04641383	0.009258946	0.0077762	-0.002179432	-0.02197346	-0.01885271	0.04094216	-0.04742526	0.05899603
M012	NA19663	0.1814597	-0.02472665	0.1026737	-0.1034034	0.3053561	-0.02821787	-0.001580127	0.001796451	0.002414823	-0.007446033
M012	NA19664	0.1952228	-0.05112782	0.09350212	-0.08867534	0.2808698	0.006633932	-0.007064074	0.07579187	-0.03071199	-0.02585806
M012	NA19665	0.1879686	-0.02123413	0.1092222	-0.09982169	0.3270812	-0.01729808	-0.009974986	0.0515803	-0.01167089	-0.02087962
M016	NA19722	0.196779	-0.08062117	0.09240628	-0.08464578	0.2336485	0.005346676	0.004262638	0.009041386	0.005399197	0.007011947
M016	NA19723	0.1760355	-0.05999344	0.09629076	-0.07988424	0.2530337	-0.00021087	-0.004249342	-0.0179357	0.01476731	0.01123082
M001	NA19649	0.1855746	-0.1879655	0.04359022	-0.06503914	0.07809534	0.00812324	-0.006756077	-0.0202053	0.01330525	-0.01200911
M002	NA19669	0.2056128	-0.1391266	0.06973766	-0.06593678	0.1393382	-0.004214527	-0.007560524	-0.00369967	6.161263e-05	0.007151523
M006	NA19656	0.1874562	-0.09486661	0.09058156	-0.08341368	0.2363848	0.005061019	-0.009241314	-0.007574253	-0.003887832	-0.01811119
M007	NA19657	0.197649	-0.03586952	0.1127815	-0.09605911	0.3007217	-0.005863437	0.005639489	-6.703331e-05	0.003144546	0.003279233
M007	NA19658	0.1968334	-0.1396006	0.06881614	-0.06720063	0.1627306	-0.01466865	0.004921585	0.02380948	-0.02432764	-0.01774925
M011	NA19686	0.2011272	-0.1319468	0.08139198	-0.09657709	0.2339472	0.0267341	0.01132647	0.1954165	-0.07058157	-0.05797002
M015	NA19719	0.1834825	-0.09704373	0.09016657	-0.07842278	0.2155808	0.00786091	0.02161112	-0.01727131	0.003635472	-0.001297771
M015	NA19720	0.202852	-0.01129325	0.1318566	-0.1086842	0.336315	0.0001527182	0.01323626	-0.0170771	0.0100503	0.001159625
M016	NA19724	0.1809542	-0.08541582	0.1001615	-0.08208463	0.2405998	0.01220429	0.01073522	0.00538225	0.01077496	0.01125684
M017	NA19726	0.2228196	-0.03897874	0.1157801	-0.1085845	0.3207448	-8.867059e-05	-0.003752926	-0.01770999	0.004619784	0.009171178
M023	NA19747	0.2064761	-0.06081813	0.09488981	-0.09706154	0.2726009	-0.01385414	0.01543887	-0.01775781	-0.007233282	0.006371113
M027	NA19759	0.2305564	0.008642151	0.1349368	-0.09949609	0.3931027	0.005526973	0.01081033	0.0009115612	-0.01067947	-0.01182522
M033	NA19773	0.1921602	-0.1292583	0.06932568	-0.07343959	0.1670716	-0.01609374	0.02009961	-0.03081373	0.002770143	-0.006015219
M035	NA19780	0.1890917	-0.1385876	0.08266319	-0.07451255	0.1742947	-0.002664162	-0.008724266	-0.02862594	0.00875374	0.03375578
M004	NA19675	0.179791	-0.2258856	0.04030139	-0.06416787	0.02488795	-0.001676409	0.05937132	-0.4812942	0.3663873	0.4071852
M004	NA19676	0.1902047	-0.1552343	0.04522113	-0.06483291	0.1431298	-0.008941065	0.003547259	-0.1248112	0.09929996	0.09519551
M004	NA19677	0.1858673	-0.1940068	0.05090418	-0.07063749	0.09459206	-0.01091001	0.04300893	-0.3835963	0.2875264	0.3067332
M005	NA19651	0.1754598	-0.1669495	0.04646575	-0.06620234	0.1015806	-0.001761771	-0.01630112	-0.01167532	0.01715713	-0.006922427
M005	NA19653	0.1938432	-0.1649928	0.05865597	-0.07395681	0.1236336	-0.0099783	-0.02759925	-0.001713362	0.03706344	-0.001250529
M010	NA19683	0.1908527	-0.06017713	0.1038343	-0.09099837	0.2815501	0.007572654	0.009740556	-0.02216543	0.01503615	0.00389135
M011	NA19684	0.2172177	-0.1582844	0.05356963	-0.06833536	0.131423	-0.000377599	0.01834954	0.05367324	-0.01955182	-0.01270971
M017	NA19725	0.1928177	-0.1349428	0.06441489	-0.09257524	0.1854169	0.008543196	-0.001443412	-0.01394135	0.01513005	-0.0008368608
M017	NA19727	0.2059327	-0.09264839	0.09011447	-0.1085014	0.2660373	-0.0001419574	-0.005149633	-0.01461191	0.00936556	0.006508056
M026	NA19755	0.2015507	-0.003193336	0.124957	-0.09932795	0.3454389	-0.001632309	-0.007707833	-0.01765542	-0.001102321	0.0008573583
M026	NA19756	0.1717325	-0.06738034	0.08868651	-0.08774649	0.2518921	-0.02058056	0.001076547	-0.009917687	0.001552692	0.001319404
M026	NA19757	0.177864	-0.03210351	0.1127645	-0.1023061	0.3273402	-0.0205309	-0.009078473	-0.01526375	0.002149006	0.003098099
M031	NA19772	0.177396	-0.1084394	0.08334364	-0.0995418	0.2224731	-0.001594587	0.009983142	-0.001110375	-0.005024415	-0.002250013
M033	NA19774	0.18153	-0.07716565	0.09671171	-0.09654254	0.2373469	-0.01507635	0.002525087	-0.01085273	0.004156685	0.01843905
M033	NA19775	0.1901841	-0.1046452	0.09089233	-0.09202746	0.223559	-0.03201578	0.02050498	-0.01976443	0.006579495	0.007542302
M034	NA19776	0.1770093	-0.07840958	0.09708505	-0.08812282	0.2139	-0.009992881	-0.004834521	-0.01182533	-0.01447402	0.02439505
M034	NA19777	0.1708555	-0.07984066	0.09285703	-0.07251785	0.2158659	-0.006565304	-0.03207581	-0.005742448	-0.00770896	0.02668156
M034	NA19778	0.1694712	-0.0866763	0.1016791	-0.08253672	0.2192975	-0.009918356	-0.02964157	-0.01505972	-0.008731471	0.02869211
M036	NA19783	0.2292252	0.01543811	0.131461	-0.1075502	0.3779502	0.006187359	-0.02337232	-0.02973953	-0.003933644	0.007982486
M036	NA19784	0.2086613	-0.04337446	0.1188977	-0.1045221	0.3220802	0.002526802	-0.01392439	-0.02256701	-0.01243822	0.007279547
M039	NA19796	0.195087	-0.109299	0.08157101	-0.09816207	0.2154812	0.003312748	-0.014248	-0.0001180552	0.004946265	-0.01183836
M001	NA19650	0.1844546	-0.2296114	0.0335016	-0.06085937	0.03464913	0.02111257	-0.001227529	-0.01619225	0.006135862	-0.01481675
M002	NA19671	0.1949825	-0.1011071	0.09511474	-0.07663248	0.2122619	-0.01380764	-0.0151233	-0.004751108	0.003643373	0.006417782
M008	NA19661	0.1958499	-0.0841458	0.1055648	-0.1042911	0.2924586	0.03323465	-0.004983051	0.1877873	-0.06274895	-0.05148984
M010	NA19682	0.1985002	-0.08254136	0.09153305	-0.07963486	0.2421805	-0.0009320788	0.01385304	-0.02344215	0.01748755	-0.00241677
M031	NA19771	0.1956149	-0.08069814	0.100585	-0.09241467	0.2493224	-0.01498842	0.0125771	-0.01413787	-0.001488237	0.004140782
M035	NA19779	0.1847077	-0.1501071	0.05104261	-0.056749	0.1337309	0.00524284	-0.01506584	-0.009424607	0.007203237	0.007467866
M035	NA19781	0.1805701	-0.1391115	0.06898713	-0.0742036	0.1767787	0.01239091	-0.01682509	-0.01953618	0.01673517	0.02442176
M036	NA19782	0.1894379	-0.08760246	0.09089629	-0.08726685	0.2403498	-0.003293901	-0.009078116	-0.01520539	-0.01908503	-0.0004977537
M037	NA19788	0.1966351	-0.01649521	0.1105074	-0.09523304	0.3299532	0.0003144808	0.009726998	0.009150297	0.001786705	0.0007800817
M007	NA19659	0.1936656	-0.08596861	0.09214948	-0.09092539	0.260216	-0.01283087	0.01570049	0.01738936	-0.01636339	-0.01448378
M008	NA19660	0.1997555	-0.08412727	0.0992684	-0.1030144	0.2815885	0.03451454	-0.004651063	0.1954099	-0.0808381	-0.07392662
M008	NA19662	0.2005063	-0.09039037	0.1063455	-0.111206	0.2949084	0.03756665	-0.009445353	0.2401807	-0.08646002	-0.07927667
M009	NA19678	0.1760169	-0.182435	0.05261264	-0.0692174	0.07582807	-0.003507371	0.04000003	-0.3351603	0.2571449	0.2792225
M009	NA19680	0.1812312	-0.2246005	0.03398441	-0.05768259	0.02869354	-0.0001681413	0.05225872	-0.4203964	0.3354471	0.3674856
M010	NA19681	0.1942287	-0.03446347	0.1159544	-0.09673169	0.3052506	0.001971795	0.005636678	-0.01702575	0.009523925	0.008217584
M023	NA19746	0.2117683	-0.005446741	0.1191959	-0.1193199	0.3634155	-0.01184901	0.003452859	-0.01927778	-0.01214779	-0.01054779
M015	NA19721	0.2017328	-0.05760938	0.1129465	-0.104421	0.2937761	0.004693611	0.02173481	-0.02352369	0.006156542	-0.003189764
M023	NA19748	0.2097256	-0.02035056	0.1243294	-0.1172417	0.345493	-0.01771011	0.01486762	-0.03143261	-0.01200674	0.007688341
M027	NA19760	0.2261684	0.01826215	0.1398516	-0.1067679	0.4015574	0.005850284	0.006058402	0.004445764	-0.01023382	-0.01406253
M014	NA19718	0.198276	-0.04633085	0.1127135	-0.1025531	0.3087759	0.004540742	0.00459005	-0.01237252	-0.004900939	-0.007209353
M037	NA19790	0.1853007	-0.05535546	0.1020904	-0.09746527	0.2996784	-0.008382048	0.008404688	-0.00148291	-0.00619095	0.007240703
M039	NA19794	0.1890908	-0.1511179	0.05220115	-0.08653358	0.1435997	0.02249581	-0.003575119	-0.0025659	-0.000913098	-0.01483953
M039	NA19795	0.1907862	-0.07418556	0.09367772	-0.0862251	0.2387927	-0.01067208	-0.01737934	-0.008911177	0.01266615	-0.01212023
M006	NA19654	0.1950459	-0.06148745	0.1034344	-0.09251119	0.28089	0.007789571	-0.01503808	-0.01047265	-0.006510515	-0.01884597
M024	NA19749	0.1903646	-0.08941878	0.06870732	-0.06148995	0.1377714	-0.008981233	0.01138419	-0.0176294	0.008283314	0.01207962
M024	NA19751	0.1813591	-0.1216528	0.06017379	-0.07578959	0.1400316	0.008687786	0.005877593	-0.004918511	0.011881	0.01367181
M028	NA19761	0.1929284	-0.05818049	0.1030358	-0.09212079	0.2808397	-0.003916614	-0.001930097	-0.001245232	0.004012588	-0.01460629
M028	NA19762	0.1886548	-0.03798568	0.1095661	-0.0976381	0.322914	0.0001239185	0.005033941	0.0004773795	-0.02264769	0.005107883
